TIME,CITYCODE,PROVINCE,CITYNAME,STATIONID,LONGITUDE,LATITUDE,PM2.5(μg/m³)
2016-01-01T04:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,211
2016-01-01T04:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,198
2016-01-01T04:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,143
2016-01-01T04:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,156
2016-01-01T04:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,191
2016-01-01T04:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,183
2016-01-01T05:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,157
2016-01-01T05:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,131
2016-01-01T05:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,143
2016-01-01T05:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,198
2016-01-01T05:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,203
2016-01-01T05:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,190
2016-01-01T05:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,128
2016-01-01T05:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,158
2016-01-01T05:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,188
2016-01-01T05:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,178
2016-01-01T06:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,145
2016-01-01T06:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,121
2016-01-01T06:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,136
2016-01-01T06:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,183
2016-01-01T06:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,190
2016-01-01T06:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,185
2016-01-01T06:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,113
2016-01-01T06:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,163
2016-01-01T06:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,184
2016-01-01T06:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,175
2016-01-01T07:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,142
2016-01-01T07:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,120
2016-01-01T07:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,124
2016-01-01T07:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,174
2016-01-01T07:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,184
2016-01-01T07:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,178
2016-01-01T07:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,115
2016-01-01T07:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,161
2016-01-01T07:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,179
2016-01-01T07:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,172
2016-01-01T08:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,155
2016-01-01T08:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,126
2016-01-01T08:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,123
2016-01-01T08:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,162
2016-01-01T08:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,184
2016-01-01T08:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,176
2016-01-01T08:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,124
2016-01-01T08:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,144
2016-01-01T08:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,179
2016-01-01T08:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,174
2016-01-01T09:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,141
2016-01-01T09:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,133
2016-01-01T09:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,128
2016-01-01T09:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,161
2016-01-01T09:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,170
2016-01-01T09:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,175
2016-01-01T09:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,145
2016-01-01T09:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,122
2016-01-01T09:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,177
2016-01-01T09:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,168
2016-01-01T10:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,144
2016-01-01T10:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,139
2016-01-01T10:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,141
2016-01-01T10:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,160
2016-01-01T10:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,165
2016-01-01T10:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,183
2016-01-01T10:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,141
2016-01-01T10:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,125
2016-01-01T10:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,177
2016-01-01T10:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,172
2016-01-01T11:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,134
2016-01-01T11:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,127
2016-01-01T11:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,125
2016-01-01T11:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,157
2016-01-01T11:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,174
2016-01-01T11:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,189
2016-01-01T11:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,142
2016-01-01T11:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,179
2016-01-01T11:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,178
2016-01-01T11:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,166
2016-01-01T12:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,152
2016-01-01T12:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,130
2016-01-01T12:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,133
2016-01-01T12:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,157
2016-01-01T12:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,171
2016-01-01T12:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,178
2016-01-01T12:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,136
2016-01-01T12:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,184
2016-01-01T12:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,177
2016-01-01T12:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,164
2016-01-01T13:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,121
2016-01-01T13:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,129
2016-01-01T13:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,135
2016-01-01T13:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,146
2016-01-01T13:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,158
2016-01-01T13:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,168
2016-01-01T13:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,135
2016-01-01T13:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,171
2016-01-01T13:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,162
2016-01-01T13:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,147
2016-01-01T14:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,109
2016-01-01T14:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,132
2016-01-01T14:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,128
2016-01-01T14:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,137
2016-01-01T14:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,159
2016-01-01T14:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,166
2016-01-01T14:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,160
2016-01-01T14:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,172
2016-01-01T14:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,153
2016-01-01T14:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,128
2016-01-01T15:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,108
2016-01-01T15:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,118
2016-01-01T15:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,126
2016-01-01T15:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,155
2016-01-01T15:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,161
2016-01-01T15:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,172
2016-01-01T15:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,116
2016-01-01T15:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,148
2016-01-01T15:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,155
2016-01-01T15:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,122
2016-01-01T16:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,122
2016-01-01T16:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,107
2016-01-01T16:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,108
2016-01-01T16:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,141
2016-01-01T16:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,145
2016-01-01T16:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,147
2016-01-01T16:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,116
2016-01-01T16:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,151
2016-01-01T16:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,135
2016-01-01T16:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,121
2016-01-01T17:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,118
2016-01-01T17:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,113
2016-01-01T17:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,113
2016-01-01T17:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,125
2016-01-01T17:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,139
2016-01-01T17:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,152
2016-01-01T17:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,114
2016-01-01T17:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,135
2016-01-01T17:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,154
2016-01-01T17:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,129
2016-01-01T18:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,123
2016-01-01T18:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,110
2016-01-01T18:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,120
2016-01-01T18:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,129
2016-01-01T18:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,154
2016-01-01T18:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,143
2016-01-01T18:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,109
2016-01-01T18:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,150
2016-01-01T18:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,166
2016-01-01T18:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,145
2016-01-01T19:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,117
2016-01-01T19:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,124
2016-01-01T19:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,130
2016-01-01T19:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,140
2016-01-01T19:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,172
2016-01-01T19:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,166
2016-01-01T19:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,120
2016-01-01T19:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,154
2016-01-01T19:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,178
2016-01-01T19:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,145
2016-01-01T20:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,143
2016-01-01T20:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,128
2016-01-01T20:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,136
2016-01-01T20:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,146
2016-01-01T20:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,175
2016-01-01T20:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,176
2016-01-01T20:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,138
2016-01-01T20:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,174
2016-01-01T20:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,204
2016-01-01T20:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,157
2016-01-01T21:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,159
2016-01-01T21:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,162
2016-01-01T21:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,152
2016-01-01T21:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,163
2016-01-01T21:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,193
2016-01-01T21:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,179
2016-01-01T21:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,167
2016-01-01T21:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,151
2016-01-01T21:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,215
2016-01-01T21:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,182
2016-01-01T22:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,178
2016-01-01T22:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,176
2016-01-01T22:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,167
2016-01-01T22:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,182
2016-01-01T22:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,208
2016-01-01T22:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,204
2016-01-01T22:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,207
2016-01-01T22:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,176
2016-01-01T22:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,248
2016-01-01T22:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,201
2016-01-01T23:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,193
2016-01-01T23:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,183
2016-01-01T23:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,171
2016-01-01T23:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,201
2016-01-01T23:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,233
2016-01-01T23:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,215
2016-01-01T23:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,204
2016-01-01T23:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,173
2016-01-01T23:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,241
2016-01-01T23:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,222
2016-01-02T00:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,181
2016-01-02T00:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,182
2016-01-02T00:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,175
2016-01-02T00:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,207
2016-01-02T00:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,224
2016-01-02T00:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,224
2016-01-02T00:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,201
2016-01-02T00:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,175
2016-01-02T00:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,247
2016-01-02T00:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,206
2016-01-02T01:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,178
2016-01-02T01:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,174
2016-01-02T01:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,171
2016-01-02T01:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,200
2016-01-02T01:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,212
2016-01-02T01:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,225
2016-01-02T01:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,179
2016-01-02T01:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,173
2016-01-02T01:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,227
2016-01-02T01:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,210
2016-01-02T02:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,170
2016-01-02T02:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,164
2016-01-02T02:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,166
2016-01-02T02:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,196
2016-01-02T02:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,206
2016-01-02T02:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,218
2016-01-02T02:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,171
2016-01-02T02:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,159
2016-01-02T02:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,205
2016-01-02T02:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,210
2016-01-02T03:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,158
2016-01-02T03:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,163
2016-01-02T03:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,162
2016-01-02T03:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,193
2016-01-02T03:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,199
2016-01-02T03:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,218
2016-01-02T03:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,161
2016-01-02T03:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,145
2016-01-02T03:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,194
2016-01-02T03:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,202
2016-01-02T04:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,141
2016-01-02T04:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,149
2016-01-02T04:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,155
2016-01-02T04:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,190
2016-01-02T04:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,191
2016-01-02T04:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,206
2016-01-02T04:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,148
2016-01-02T04:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,140
2016-01-02T04:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,179
2016-01-02T04:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,179
2016-01-02T05:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,146
2016-01-02T05:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,149
2016-01-02T05:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,144
2016-01-02T05:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,189
2016-01-02T05:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,182
2016-01-02T05:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,204
2016-01-02T05:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,174
2016-01-02T05:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,131
2016-01-02T05:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,178
2016-01-02T05:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,167
2016-01-02T06:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,136
2016-01-02T06:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,138
2016-01-02T06:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,135
2016-01-02T06:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,169
2016-01-02T06:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,175
2016-01-02T06:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,193
2016-01-02T06:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,148
2016-01-02T06:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,118
