TIME,CITYCODE,PROVINCE,CITYNAME,STATIONID,LONGITUDE,LATITUDE,PM2.5(μg/m³)
2016-02-01T06:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,99
2016-02-01T06:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,113
2016-02-01T06:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,98
2016-02-01T06:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,104
2016-02-01T06:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,118
2016-02-01T06:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,122
2016-02-01T06:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,131
2016-02-01T06:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,133
2016-02-01T06:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,123
2016-02-01T06:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,106
2016-02-01T07:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,108
2016-02-01T07:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,113
2016-02-01T07:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,110
2016-02-01T07:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,103
2016-02-01T07:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,128
2016-02-01T07:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,127
2016-02-01T07:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,143
2016-02-01T07:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,124
2016-02-01T07:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,128
2016-02-01T07:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,118
2016-02-01T08:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,104
2016-02-01T08:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,108
2016-02-01T08:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,89
2016-02-01T08:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,113
2016-02-01T08:00:00Z,101220101,Anhui,Hefei,1274A,117.296000,31.867000,104
2016-02-01T08:00:00Z,101220101,Anhui,Hefei,1275A,117.248000,31.913000,102
2016-02-01T08:00:00Z,101220101,Anhui,Hefei,1276A,117.331000,31.905000,119
2016-02-01T08:00:00Z,101220101,Anhui,Hefei,1277A,117.354000,31.791000,131
2016-02-01T08:00:00Z,101220101,Anhui,Hefei,1278A,120.249000,31.467000,136
2016-02-01T08:00:00Z,101220101,Anhui,Hefei,1279A,117.142000,31.838000,124
2016-02-01T09:00:00Z,101220101,Anhui,Hefei,1270A,117.233000,31.786000,105
2016-02-01T09:00:00Z,101220101,Anhui,Hefei,1271A,117.323000,31.874000,112
2016-02-01T09:00:00Z,101220101,Anhui,Hefei,1272A,117.272000,31.871000,83
2016-02-01T09:00:00Z,101220101,Anhui,Hefei,1273A,117.208000,31.895000,110
