TIME,CITYCODE,PROVINCE,CITYNAME,STATIONID,LONGITUDE,LATITUDE,PM2.5(μg/m³)
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,113
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,70
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,95
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,97
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,95
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,98
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,95
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,102
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,75
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,72
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,119
2016-03-01T06:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,95
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,106
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,68
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,114
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,96
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,120
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,103
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,101
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,79
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,75
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,61
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,116
2016-03-01T07:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,92
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,114
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,71
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,109
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,107
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,110
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,108
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,105
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,79
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,74
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,62
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,112
2016-03-01T08:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,101
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,111
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,79
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,109
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,106
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,97
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,110
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,113
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,93
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,78
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,82
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,136
2016-03-01T09:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,105
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,99
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,83
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,93
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,97
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,102
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,101
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,107
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,99
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,95
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,88
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,176
2016-03-01T11:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,119
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,100
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,93
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,95
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,98
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,100
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,94
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,105
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,94
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,97
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,104
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,101
2016-03-01T12:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,105
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,102
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,114
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,104
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,100
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,112
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,96
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,105
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,97
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,89
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,100
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,103
2016-03-01T13:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,119
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,116
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,114
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,108
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,111
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,115
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,112
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,112
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,109
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,93
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,106
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,112
2016-03-01T14:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,125
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,121
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1002A,116.232000,40.301000,111
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1003A,116.396000,39.930000,117
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1004A,116.413000,39.886000,120
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1005A,116.470000,39.947000,114
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1006A,116.365000,39.937000,120
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1007A,116.306000,39.973000,119
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1008A,116.659000,40.187000,111
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1009A,116.647000,40.308000,102
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1010A,116.227000,40.229000,100
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1011A,116.407000,39.991000,122
2016-03-01T15:00:00Z,101010100,Beijing,Beijing,1012A,116.502000,40.110000,133
2016-03-01T16:00:00Z,101010100,Beijing,Beijing,1001A,116.375000,39.886000,116
